6.1,358672,358674,ab,11,C.Ca
6.1,358675,358679,ab,02,C.Ca.P
6.1,358680,358682,ab,11,S.Sa.C.Ca
6.1,358683,358685,ab,00,S.Sa.C.Ca
6.2,358686,358689,ab,11,N
6.2,358690,358693,ab,02,Pa
6.2,358694,358698,ab,11,C.Ca
6.2,358699,358702,ab,00,C.Ca
6.3,358703,358708,ab,11,N
6.3,358709,358713,ab,00,C.Ca
6.4,358714,358718,abc,11,N
6.4,358719,358721,abc,02,C.Ca
6.4,358722,358725,abc,00,Hv.C.Ca
6.5,358726,358729,ab,11,C.Ca
6.5,358730,358732,ab,02,C.Ca
6.5,358733,358737,ab,11,C.Ca
6.5,358738,358742,ab,00,C.Ca
6.6,358743,358747,ab,11,C.Ca
6.6,358748,358752,ab,02,C.Ca
6.6,358753,358755,ab,11,C.Ca
6.6,358756,358759,ab,00,C.Ca
6.7,358760,358764,ab,11,N
6.7,358765,358768,ab,00,P
6.8,358769,358771,abc,11,S.Sa.C.Ca
6.8,358772,358774,abc,02,S.Sa.C.Ca
6.8,358775,358778,abc,00,Hv.S.Sa
6.9,358779,358782,abc,11,S.Sa.C.Ca
6.9,358783,358786,abc,11,S.Sa.C.Ca
6.9,358787,358790,abc,02,S.Sa.C.Ca
6.9,358791,358794,ab,11,N
6.9,358795,358799,ab,00,N
6.10,358800,358805,a,02,Hv
6.10,358806,358809,abc,20,Ca
6.10,358810,358813,abc,11,C.Ca
6.10,358814,358817,abc,00,C.Ca
6.11,358818,358821,ab,11,C.Ca
6.11,358822,358827,ab,02,C.Ca
6.11,358828,358833,ab,11,N
6.11,358834,358836,ab,00,C.Ca
6.12,358837,358840,ab,11,N
6.12,358841,358843,ab,00,P.Pa
